Link,Unnamed: 0,has_been_scraped,Question,Category,Outcomes,Outcomes.1,Prices,Prices.1,24h Volume,Total Volume,Liquidity,Open Interest,Trades,End Date,Resolved,Whales,LPs,Trades.1,Name,ID
https://polymarketwhales.info/transactions?market=0x4622cfef62915003084b81b84dd8025645304f24&page=1,697,0.0,NBA: Will the 76ers beat the Knicks by more than 10.5 points in their March 2 (7.30 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$29,933",200,$141,433,Wed Mar 02 2022,True,Whales,LPs,Trades,NBA: Will the 76ers beat the Knicks by more than 10.5 points in their March 2 (7.30 PM ET) matchup?,0x4622cfef62915003084b81b84dd8025645304f24
https://polymarketwhales.info/transactions?market=0x041b005181c5375bf9687465f28899c98d1ab0db&page=1,1170,0.0,NBA: Will the Trail Blazers beat the Bulls by more than 2.5 points in their November 17th matchup?,Sports,Yes,No,1,0,$0,"$13,424",52,"$3,158",435,Wed Nov 17 2021,True,Whales,LPs,Trades,NBA: Will the Trail Blazers beat the Bulls by more than 2.5 points in their November 17th matchup?,0x041b005181c5375bf9687465f28899c98d1ab0db
https://polymarketwhales.info/transactions?market=0x6c68df5d5b4b2c5e4c90719903edca5bd1adcfa4&page=1,200,0.0,NBA: Will the Pelicans beat the Rockets by more than 5.5 points in their March 13 (7 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$127,320",200,"$1,244",436,Sun Mar 13 2022,True,Whales,LPs,Trades,NBA: Will the Pelicans beat the Rockets by more than 5.5 points in their March 13 (7 PM ET) matchup?,0x6c68df5d5b4b2c5e4c90719903edca5bd1adcfa4
https://polymarketwhales.info/transactions?market=0x33b402c7e2c327ca435d1866dc060fb46d65106c&page=1,1396,0.0,"Will the price of $SOL be above $100 on February 1st, 2022?",Crypto,Yes,No,1,0,$0,"$9,642",43,"$1,817",436,Tue Feb 01 2022,True,Whales,LPs,Trades,"Will the price of $SOL be above $100 on February 1st, 2022?",0x33b402c7e2c327ca435d1866dc060fb46d65106c
https://polymarketwhales.info/transactions?market=0x5b9e9adc2b824d59f2c5b817a351ccfc1cca6d9d&page=1,1570,0.0,NBA: Will the Lakers beat the Kings by more than 7.5 points in their November 26th matchup?,Sports,Yes,No,0,1,$0,"$7,443",505,"$8,669",436,Fri Nov 26 2021,True,Whales,LPs,Trades,NBA: Will the Lakers beat the Kings by more than 7.5 points in their November 26th matchup?,0x5b9e9adc2b824d59f2c5b817a351ccfc1cca6d9d
https://polymarketwhales.info/transactions?market=0xe9aa5fd393ead5f3dea0578f1a296270234b3ea5&page=1,1777,0.0,Will any of the first 10 picks in the NFL draft be traded during the draft?,,Yes,No,1,0,$0,"$5,442",330,"$4,015",437,Thu Apr 29 2021,True,Whales,LPs,Trades,Will any of the first 10 picks in the NFL draft be traded during the draft?,0xe9aa5fd393ead5f3dea0578f1a296270234b3ea5
https://polymarketwhales.info/transactions?market=0x511d011a82347ecf56f932705c5b6c82d578e0d1&page=1,893,0.0,Will a new U.S. Supreme Court justice be confirmed in 2022?,US current affairs,Yes,No,1,0,$0,"$20,757",50,"$10,997",438,Sat Dec 31 2022,True,Whales,LPs,Trades,Will a new U.S. Supreme Court justice be confirmed in 2022?,0x511d011a82347ecf56f932705c5b6c82d578e0d1
https://polymarketwhales.info/transactions?market=0x2d1549013a40e140951f81d682b4dc4229e72405&page=1,819,0.0,"NBA: Who will win the Mavericks vs. Kings, scheduled for March 5 (5 PM ET)?",Sports,Mavericks,Kings,1,0,$0,"$23,650",792,$48,438,Sat Mar 05 2022,True,Whales,LPs,Trades,"NBA: Who will win the Mavericks vs. Kings, scheduled for March 5 (5 PM ET)?",0x2d1549013a40e140951f81d682b4dc4229e72405
https://polymarketwhales.info/transactions?market=0xe9cb9fb2e8354f2facd4c775c5e05736500047d6&page=1,776,0.0,Which movie will gross more domestically on opening weekend: Venom 2 or No Time to Die?,Pop Culture,Venom 2,No Time to Die,1,0,$0,"$25,552",9,$228,438,Mon Oct 11 2021,True,Whales,LPs,Trades,Which movie will gross more domestically on opening weekend: Venom 2 or No Time to Die?,0xe9cb9fb2e8354f2facd4c775c5e05736500047d6
https://polymarketwhales.info/transactions?market=0x4da54e0a861bce39e44657fdd09a255dddeb22a0&page=1,1766,0.0,Will $CRO (Crypto.com Coin) be above $1 on December 1?,Crypto,Yes,No,0,1,$0,"$5,510",51,"$12,033",439,Wed Dec 01 2021,True,Whales,LPs,Trades,Will $CRO (Crypto.com Coin) be above $1 on December 1?,0x4da54e0a861bce39e44657fdd09a255dddeb22a0
https://polymarketwhales.info/transactions?market=0x1e6c49e7e776e6f76d31e6d6fcb5dd367f7b59dd&page=1,533,0.0,NFL: Will the Bills beat the Patriots by more than 4.5 points in their December 6 matchup?,Sports,Yes,No,0,1,$0,"$42,765",55,"$3,900",439,Mon Dec 06 2021,True,Whales,LPs,Trades,NFL: Will the Bills beat the Patriots by more than 4.5 points in their December 6 matchup?,0x1e6c49e7e776e6f76d31e6d6fcb5dd367f7b59dd
https://polymarketwhales.info/transactions?market=0x5a90b8ba315f6168f08f38c9386afc0ffc3d1ea2&page=1,1837,0.0,NBA: Will the Bulls beat the Knicks by more than 2.5 points in their December 2 matchup?,Sports,Yes,No,1,0,$0,"$4,898",50,$901,439,Thu Dec 02 2021,True,Whales,LPs,Trades,NBA: Will the Bulls beat the Knicks by more than 2.5 points in their December 2 matchup?,0x5a90b8ba315f6168f08f38c9386afc0ffc3d1ea2
https://polymarketwhales.info/transactions?market=0xc2494800ed0e7309cce48e9c247e25befb29f9fd&page=1,130,0.0,Which party will win Texas in the 2020 presidential election?,US current affairs,Democratic,Republican,0,1,$0,"$194,268",10102,$71,440,Fri Nov 20 2020,True,Whales,LPs,Trades,Which party will win Texas in the 2020 presidential election?,0xc2494800ed0e7309cce48e9c247e25befb29f9fd
https://polymarketwhales.info/transactions?market=0xf6144b5252f69218ffee69d5758a953cb4b54c8a&page=1,769,0.0,NBA: Will the Bucks beat the Pelicans by more than 3.5 points in their December 17 matchup?,Sports,Yes,No,0,1,$0,"$25,765",519,"$1,914",440,Fri Dec 17 2021,True,Whales,LPs,Trades,NBA: Will the Bucks beat the Pelicans by more than 3.5 points in their December 17 matchup?,0xf6144b5252f69218ffee69d5758a953cb4b54c8a
https://polymarketwhales.info/transactions?market=0xcab4957441f38d87e4f274c7ece19b0917e221a0&page=1,266,0.0,NBA: Will the Suns beat the Pelicans by more than 5.5 points in their March 15 (8 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$96,889",461,"$1,788",441,Tue Mar 15 2022,True,Whales,LPs,Trades,NBA: Will the Suns beat the Pelicans by more than 5.5 points in their March 15 (8 PM ET) matchup?,0xcab4957441f38d87e4f274c7ece19b0917e221a0
https://polymarketwhales.info/transactions?market=0x90fa35e6f8f1318efd2176346327666143ee55ee&page=1,1466,0.0,Will the Suns or the Lakers win their Game 3 NBA Playoff matchup?,NBA Playoffs,Suns,Lakers,0,1,$0,"$8,603",500,$0,441,Thu May 27 2021,True,Whales,LPs,Trades,Will the Suns or the Lakers win their Game 3 NBA Playoff matchup?,0x90fa35e6f8f1318efd2176346327666143ee55ee
https://polymarketwhales.info/transactions?market=0x64157a30a9804f9e6f0da0b014b6f652700d9dab&page=1,392,0.0,"Will Dogecoin be above $0.10 on February 15, 2021?",Crypto,Yes,No,0,1,$0,"$63,484",3522,$114,441,Mon Feb 15 2021,True,Whales,LPs,Trades,"Will Dogecoin be above $0.10 on February 15, 2021?",0x64157a30a9804f9e6f0da0b014b6f652700d9dab
https://polymarketwhales.info/transactions?market=0x10340832014433c88b086590492100c6132ef398&page=1,1037,0.0,Will Novak Djokovic compete in the 2022 Australian Open?,Sports,Yes,No,0,1,$0,"$16,700",490,"$23,031",441,Wed Jan 26 2022,True,Whales,LPs,Trades,Will Novak Djokovic compete in the 2022 Australian Open?,0x10340832014433c88b086590492100c6132ef398
https://polymarketwhales.info/transactions?market=0x39df73ba3d80912d590e559d855c37e4ea3871c9&page=1,406,0.0,NBA: Will the Celtics beat the Hawks by more than 6.5 points in their March 1 (7.30 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$60,571",227,"$1,849",442,Tue Mar 01 2022,True,Whales,LPs,Trades,NBA: Will the Celtics beat the Hawks by more than 6.5 points in their March 1 (7.30 PM ET) matchup?,0x39df73ba3d80912d590e559d855c37e4ea3871c9
https://polymarketwhales.info/transactions?market=0xd9c8901eaad38f328e7cfbf3415a5b3dc320d153&page=1,1584,0.0,Will Arizona announce the incorrect winner was declared for the 2020 US Presidential Election in Maricopa County by July 20?,US current affairs,Yes,No,0,1,$0,"$7,252",101,"$1,689",442,Tue Jul 20 2021,True,Whales,LPs,Trades,Will Arizona announce the incorrect winner was declared for the 2020 US Presidential Election in Maricopa County by July 20?,0xd9c8901eaad38f328e7cfbf3415a5b3dc320d153
https://polymarketwhales.info/transactions?market=0xe5e75925a57c3d121561f7471c46f9cd8257f090&page=1,490,0.0,Will Donald Trump pardon Edward Snowden?,US current affairs,Yes,No,0,1,$0,"$47,949",1,$31,442,Fri Jan 22 2021,True,Whales,LPs,Trades,Will Donald Trump pardon Edward Snowden?,0xe5e75925a57c3d121561f7471c46f9cd8257f090
https://polymarketwhales.info/transactions?market=0xcaeb0526d2a599fbabc048b5f8d297383e5c30d7&page=1,898,0.0,Will Chadwick Boseman win Best Actor at the 2021 Oscars?,Pop Culture,Yes,No,0,1,$0,"$20,707",30,$0,442,Sun Apr 25 2021,True,Whales,LPs,Trades,Will Chadwick Boseman win Best Actor at the 2021 Oscars?,0xcaeb0526d2a599fbabc048b5f8d297383e5c30d7
https://polymarketwhales.info/transactions?market=0x65b226fcee78f684308e63c8552a24467b9ec67e&page=1,925,0.0,Will box office sales be higher than $200 million in the first quarter of 2021?,Pop Culture,Yes,No,1,0,$0,"$19,953",1074,$1,444,Sat Apr 03 2021,True,Whales,LPs,Trades,Will box office sales be higher than $200 million in the first quarter of 2021?,0x65b226fcee78f684308e63c8552a24467b9ec67e
https://polymarketwhales.info/transactions?market=0x8ed915e953150102495bcd18dd4fa9ed5848347b&page=1,255,0.0,NBA: Will the Suns beat the Warriors by more than 5.5 points in their March 30 (10 PM ET) matchup?,Sports,Yes,No,0,1,$0,"$99,996",150,$48,444,Wed Mar 30 2022,True,Whales,LPs,Trades,NBA: Will the Suns beat the Warriors by more than 5.5 points in their March 30 (10 PM ET) matchup?,0x8ed915e953150102495bcd18dd4fa9ed5848347b
https://polymarketwhales.info/transactions?market=0x4585e8b9e92639954f28c834fd816d81563e3c10&page=1,1134,0.0,NBA: Will the Celtics beat the Cavaliers by more than 2.5 points in their November 13th matchup?,Sports,Yes,No,0,1,$0,"$14,028",100,"$1,373",445,Sat Nov 13 2021,True,Whales,LPs,Trades,NBA: Will the Celtics beat the Cavaliers by more than 2.5 points in their November 13th matchup?,0x4585e8b9e92639954f28c834fd816d81563e3c10
https://polymarketwhales.info/transactions?market=0x4d1de7f409b84d77275b82668b731f6cd98fc6d9&page=1,863,0.0,(In-Game Trading) Who will win Suns v. Clippers: Finals Game 3?,NBA Playoffs,Suns,Clippers,0,1,$0,"$21,803",4001,$0,447,Thu Jun 24 2021,True,Whales,LPs,Trades,(In-Game Trading) Who will win Suns v. Clippers: Finals Game 3?,0x4d1de7f409b84d77275b82668b731f6cd98fc6d9
https://polymarketwhales.info/transactions?market=0xc886509b794db063861e68d1e88d2d5a1f6fffb3&page=1,1110,0.0,Who will win Suns vs. Lakers: Game 4?,NBA Playoffs,Suns,Lakers,1,0,$0,"$14,822",1537,$1,448,Sun May 30 2021,True,Whales,LPs,Trades,Who will win Suns vs. Lakers: Game 4?,0xc886509b794db063861e68d1e88d2d5a1f6fffb3
https://polymarketwhales.info/transactions?market=0x3d443a108b0debc17b3b08d892f8a07f7b293cd1&page=1,343,0.0,Will the Hawks beat the Pelicans by more than 5.5 points in their October 27th matchup?,Sports,Yes,No,0,1,$0,"$75,298",220,"$42,323",448,Wed Oct 27 2021,True,Whales,LPs,Trades,Will the Hawks beat the Pelicans by more than 5.5 points in their October 27th matchup?,0x3d443a108b0debc17b3b08d892f8a07f7b293cd1
https://polymarketwhales.info/transactions?market=0xff2c113c1c9ea804f0a5a08297334994f68dcd5f&page=1,1251,0.0,NFL: Will the Rams beat the Seahawks by more than 9.5 points in their December 21 matchup?,Sports,Yes,No,1,0,$0,"$12,011",50,"$2,337",449,Tue Dec 21 2021,True,Whales,LPs,Trades,NFL: Will the Rams beat the Seahawks by more than 9.5 points in their December 21 matchup?,0xff2c113c1c9ea804f0a5a08297334994f68dcd5f
https://polymarketwhales.info/transactions?market=0x4064bf78a5ee19feab7fa991c961bc24375cbeb8&page=1,931,0.0,Will total value locked in DeFi be $115 billion or higher on November 27th?,Crypto,Yes,No,0,1,$0,"$19,791",200,"$38,016",450,Sat Nov 27 2021,True,Whales,LPs,Trades,Will total value locked in DeFi be $115 billion or higher on November 27th?,0x4064bf78a5ee19feab7fa991c961bc24375cbeb8
https://polymarketwhales.info/transactions?market=0x8a2247860394d760bf867e64c639a4b27bbfbcdb&page=1,565,0.0,"Will 246 million Americans have received at least one dose of an approved Covid-19 vaccination by January 1, 2022?",Coronavirus,Yes,No,0,1,$0,"$40,266",150,"$57,697",450,Sat Jan 01 2022,True,Whales,LPs,Trades,"Will 246 million Americans have received at least one dose of an approved Covid-19 vaccination by January 1, 2022?",0x8a2247860394d760bf867e64c639a4b27bbfbcdb
https://polymarketwhales.info/transactions?market=0x7c3de6e61be6920ea16e141558a65f9b36a79b64&page=1,527,0.0,"Will OpenSea airdrop a native token by March 31st, 2022?",Crypto,Yes,No,0,1,$0,"$43,430",26,"$11,688",450,Thu Mar 31 2022,True,Whales,LPs,Trades,"Will OpenSea airdrop a native token by March 31st, 2022?",0x7c3de6e61be6920ea16e141558a65f9b36a79b64
https://polymarketwhales.info/transactions?market=0xb0e57949a81cc7af51c0b4fa64bc6492dec816b0&page=1,721,0.0,"Will the floor price of CryptoPunks be above 85 ETH on December 16, 2021?",Crypto,Yes,No,0,1,$0,"$28,633",248,"$27,672",450,Thu Dec 16 2021,True,Whales,LPs,Trades,"Will the floor price of CryptoPunks be above 85 ETH on December 16, 2021?",0xb0e57949a81cc7af51c0b4fa64bc6492dec816b0
https://polymarketwhales.info/transactions?market=0x49d26c364873c2a283955a074cbaa766c69343d9&page=1,1179,0.0,Will the Paul v. Mayweather fight be stopped early?,Sports,Yes,No,0,1,$0,"$13,225",648,$0,451,Sun Jun 06 2021,True,Whales,LPs,Trades,Will the Paul v. Mayweather fight be stopped early?,0x49d26c364873c2a283955a074cbaa766c69343d9
https://polymarketwhales.info/transactions?market=0x7c8c21a815a68949fad56f9479ab4539bf84d15e&page=1,710,0.0,NFL: Will the Chiefs beat the Packers by more than 6.5 points in their November 7th matchup?,Sports,Yes,No,0,1,$0,"$29,218",2000,"$8,972",451,Sun Nov 07 2021,True,Whales,LPs,Trades,NFL: Will the Chiefs beat the Packers by more than 6.5 points in their November 7th matchup?,0x7c8c21a815a68949fad56f9479ab4539bf84d15e
https://polymarketwhales.info/transactions?market=0xbe2c82b1f475d27b5136cb39cdb34a65ce5c256d&page=1,115,0.0,NBA: Will the Warriors beat the Celtics by more than 3.5 points in their March 16 (10 PM ET) matchup?,Sports,Warriors (Yes),Celtics (No),0,1,$0,"$213,284",396,$0,451,Wed Mar 16 2022,True,Whales,LPs,Trades,NBA: Will the Warriors beat the Celtics by more than 3.5 points in their March 16 (10 PM ET) matchup?,0xbe2c82b1f475d27b5136cb39cdb34a65ce5c256d
https://polymarketwhales.info/transactions?market=0x6168f945a992ddb5df8581bbd7d557f67d79d53f&page=1,1833,0.0,NBA: Will the Warriors beat the Knicks by more than 5.5 points in their December 14 matchup?,Sports,Yes,No,1,0,$0,"$4,917",50,"$1,319",451,Tue Dec 14 2021,True,Whales,LPs,Trades,NBA: Will the Warriors beat the Knicks by more than 5.5 points in their December 14 matchup?,0x6168f945a992ddb5df8581bbd7d557f67d79d53f
https://polymarketwhales.info/transactions?market=0x00c6b343bc27a284fe98021c317d97d3b41473b9&page=1,1800,0.0,"Will the price of $BTC be above $33,000 on February 1st, 2022?",Crypto,Yes,No,1,0,$0,"$5,266",51,"$4,155",452,Tue Feb 01 2022,True,Whales,LPs,Trades,"Will the price of $BTC be above $33,000 on February 1st, 2022?",0x00c6b343bc27a284fe98021c317d97d3b41473b9
https://polymarketwhales.info/transactions?market=0xe02a8578e583070e8f36dea03e9f898b2eb58420&page=1,825,0.0,"NCAA March Madness: Who will win the Texas A&M Corpus-Christi vs. Texas Southern match, scheduled for March 15 (6.40 PM ET)?",Sports,Texas A&M C-C,Texas Southern,0,1,$0,"$23,478",283,$5,453,Tue Mar 15 2022,True,Whales,LPs,Trades,"NCAA March Madness: Who will win the Texas A&M Corpus-Christi vs. Texas Southern match, scheduled for March 15 (6.40 PM ET)?",0xe02a8578e583070e8f36dea03e9f898b2eb58420
https://polymarketwhales.info/transactions?market=0xe3c0c9c4d097b5ebc22e87669b2b384189558c46&page=1,823,0.0,Will Germany be the Group F winner in the Euro 2020?,Sports,Yes,No,0,1,$0,"$23,548",292,$51,453,Thu Jul 01 2021,True,Whales,LPs,Trades,Will Germany be the Group F winner in the Euro 2020?,0xe3c0c9c4d097b5ebc22e87669b2b384189558c46
https://polymarketwhales.info/transactions?market=0x1f865a5129ef9f89fb31c52ca936ea8dd0bff506&page=1,894,0.0,Will Fabiano Caruana win the United States Chess Championship?,Chess,Yes,No,0,1,$0,"$20,741",407,"$1,281",454,Mon Oct 18 2021,True,Whales,LPs,Trades,Will Fabiano Caruana win the United States Chess Championship?,0x1f865a5129ef9f89fb31c52ca936ea8dd0bff506
https://polymarketwhales.info/transactions?market=0xb7f76b2d5839ef997c1e83ee95a3c6a8004104d2&page=1,532,0.0,Will the Russian Ruble (RUB) fall below $0.01 by March 15?,Business,Yes,No,1,0,$0,"$42,812",3136,"$28,649",454,Tue Mar 15 2022,True,Whales,LPs,Trades,Will the Russian Ruble (RUB) fall below $0.01 by March 15?,0xb7f76b2d5839ef997c1e83ee95a3c6a8004104d2
https://polymarketwhales.info/transactions?market=0x4f5ffa0b9f361c2c0db1e55c2f6fe6fe8bd35a8e&page=1,237,0.0,NBA: Will the Clippers beat the Lakers by more than 2.5 points in their February 3 (10 PM ET) matchup?,Sports,Yes,No,0,1,$0,"$108,709",300,"$13,235",455,Thu Feb 03 2022,True,Whales,LPs,Trades,NBA: Will the Clippers beat the Lakers by more than 2.5 points in their February 3 (10 PM ET) matchup?,0x4f5ffa0b9f361c2c0db1e55c2f6fe6fe8bd35a8e
https://polymarketwhales.info/transactions?market=0x424d4b599c571a81a403b9634691cbebdb2ddc73&page=1,1847,0.0,NBA: Will the Nets beat the Mavericks by more than 2.5 points in their December 7 matchup?,Sports,Yes,No,1,0,$0,"$4,831",50,"$2,960",455,Tue Dec 07 2021,True,Whales,LPs,Trades,NBA: Will the Nets beat the Mavericks by more than 2.5 points in their December 7 matchup?,0x424d4b599c571a81a403b9634691cbebdb2ddc73
https://polymarketwhales.info/transactions?market=0x853ca6da81ff4a7483d63fdf3f8add6dd05802b6&page=1,1412,0.0,"NBA: Who will win the Heat vs. Raptors, scheduled for January 29 (8 PM ET)?",Sports,Heat,Raptors,0,1,$0,"$9,477",500,"$1,539",455,Sat Jan 29 2022,True,Whales,LPs,Trades,"NBA: Who will win the Heat vs. Raptors, scheduled for January 29 (8 PM ET)?",0x853ca6da81ff4a7483d63fdf3f8add6dd05802b6
https://polymarketwhales.info/transactions?market=0x0f52d184aa530e93d20ec4a6cdb1e4fdb62400d6&page=1,524,0.0,NBA: Will the Warriors beat the Hornets by more than 5.5 points in their November 3rd matchup?,Sports,Yes,No,1,0,$0,"$44,064",2325,"$49,652",456,Wed Nov 03 2021,True,Whales,LPs,Trades,NBA: Will the Warriors beat the Hornets by more than 5.5 points in their November 3rd matchup?,0x0f52d184aa530e93d20ec4a6cdb1e4fdb62400d6
https://polymarketwhales.info/transactions?market=0x05a7789a622781f7d6c0977b424dd2b4734ae813&page=1,188,0.0,(In-Game Trading) Will the 49ers beat the Packers by more than 3.5 points in their week three matchup?,Sports,Yes,No,0,1,$0,"$139,186",338,"$47,311",458,Sun Sep 26 2021,True,Whales,LPs,Trades,(In-Game Trading) Will the 49ers beat the Packers by more than 3.5 points in their week three matchup?,0x05a7789a622781f7d6c0977b424dd2b4734ae813
https://polymarketwhales.info/transactions?market=0x9d8e7b2aa2bd68bddb76fc33ef2bd13ea5bd3759&page=1,583,0.0,Will the Rockets or the Hornets win their February 8th matchup?,Sports,Rockets,Hornets,0,1,$0,"$38,563",500,$0,460,Mon Feb 08 2021,True,Whales,LPs,Trades,Will the Rockets or the Hornets win their February 8th matchup?,0x9d8e7b2aa2bd68bddb76fc33ef2bd13ea5bd3759
https://polymarketwhales.info/transactions?market=0xdf35ec97fec070d7c565df86c1bb9d2f15d6470a&page=1,1579,0.0,Will Donald Trump be federally charged by June 1st?,US current affairs,Yes,No,0,1,$0,"$7,327",626,"$3,176",460,Tue Jun 01 2021,True,Whales,LPs,Trades,Will Donald Trump be federally charged by June 1st?,0xdf35ec97fec070d7c565df86c1bb9d2f15d6470a
https://polymarketwhales.info/transactions?market=0x222ee712504cdab2b6f1e681a3b66ee5fc508eef&page=1,249,0.0,NBA: Will the Spurs beat the Lakers by more than 2.5 points in their March 7 (8.30 PM ET) matchup?,Sports,Yes,No,1,0,$0,"$103,234",9030,"$14,870",461,Mon Mar 07 2022,True,Whales,LPs,Trades,NBA: Will the Spurs beat the Lakers by more than 2.5 points in their March 7 (8.30 PM ET) matchup?,0x222ee712504cdab2b6f1e681a3b66ee5fc508eef
